지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
108,서울,2010-03-10 17:00,0.5,0,,9,2.9,0,250,0,71,0,4.5,-4.1,1009.6,0,1020.4,0,0,0,0.4,5.8,,8,8,Sc,10,1300,,,0.4,0,1.5,2.4,3.2,4.2
108,서울,2010-03-10 18:00,0.3,0,,9,2.7,0,230,0,79,0,4.9,-2.9,1009.9,0,1020.7,0,0,0,0.12,5,,9,9,Sc,10,1300,,,0.4,0,1.4,2.3,3.2,4.1
108,서울,2010-03-10 19:00,0.2,0,,9,3.6,0,230,0,78,0,4.9,-3.1,1010.5,0,1021.3,0,0,0,0,5,,,,,,,,,0.5,0,1.5,2.3,3.2,4.2
108,서울,2010-03-10 20:00,0.1,0,,9,2.2,0,290,0,73,0,4.5,-4.1,1011,0,1021.8,0,,9,,5,,,,,,,,,0.4,0,1.4,2.2,3.1,4.1
108,서울,2010-03-10 21:00,0.3,0,,9,3.5,0,230,0,72,0,4.5,-4.1,1011.6,0,1022.4,0,,9,,5,,7,7,Sc,10,1500,19,,0.5,0,1.4,2.2,3.1,4.1
108,서울,2010-03-10 22:00,-0.2,0,,9,3.1,0,230,0,76,0,4.6,-3.9,1012.3,0,1023.2,0,,9,,5,,,,,,,,,0.4,0,1.3,2.1,3,4
108,서울,2010-03-10 23:00,-0.4,0,,9,3.3,0,250,0,74,0,4.4,-4.4,1012.7,0,1023.6,0,,9,,5,,,,,,,,,0.5,0,1.4,2.1,3,4
108,서울,2010-03-11 0:00,-0.6,0,,9,3.4,0,270,0,71,0,4.2,-5.2,1013,0,1023.9,0,,9,,5,,6,6,Sc,10,1500,,,0.5,0,1.4,2.1,3,4
108,서울,2010-03-11 1:00,-0.7,0,,,2.6,0,290,0,70,0,4.1,-5.5,1013.2,0,1024.1,0,,9,,5,,,,,,,,,0.5,0,1.3,2,2.9,3.9
108,서울,2010-03-11 2:00,-1.4,0,,,2,0,290,0,72,0,4,-5.8,1013.8,0,1024.7,0,,9,,5,,,,,,,,,0.6,0,1.3,2,2.9,3.9
108,서울,2010-03-11 3:00,-1.9,0,,,1.6,0,290,0,72,0,3.8,-6.2,1013.8,0,1024.7,0,,9,,5,,0,0,,,1700,19,,0.7,0,1.3,2,2.9,3.9
108,서울,2010-03-11 4:00,-1.9,0,,,0.5,0,320,0,75,0,4,-5.7,1013.5,0,1024.4,0,,9,,5,,0,0,,,1700,,,0.7,0,1.2,1.9,2.8,3.8
108,서울,2010-03-11 5:00,-2.6,0,,,1.2,0,50,0,84,0,4.2,-4.9,1013.6,0,1024.6,0,,9,,5,,0,0,,,1700,,,0.7,0,1.2,1.9,2.8,3.8
108,서울,2010-03-11 6:00,-2.6,0,,,1.3,0,50,0,84,0,4.2,-4.9,1013.7,0,1024.7,0,,9,,5,,4,4,Sc,10,1500,,,0.7,0,1.2,1.9,2.8,3.8
108,서울,2010-03-11 7:00,-2.3,0,,,1.8,0,50,0,85,0,4.4,-4.4,1013.3,0,1024.2,0,0,0,0,5,,3,3,Sc,10,1500,,,0.6,0,1.1,1.8,2.7,3.7
108,서울,2010-03-11 8:00,-1.5,0,,,1.5,0,50,0,79,0,4.3,-4.6,1013.7,0,1024.6,0,0.6,0,0.29,5,,0,0,,,1500,,,0.6,0,1.2,1.8,2.7,3.7
108,서울,2010-03-11 9:00,-0.1,0,,,1.5,0,20,0,73,0,4.4,-4.3,1014.1,0,1025,0,0.7,0,0.82,4.9,,7,7,Sc,10,1500,19,,0.8,0,1.3,1.8,2.7,3.7
108,서울,2010-03-11 10:00,1.1,0,,,2.4,0,230,0,63,0,4.2,-5.1,1014.2,0,1025,0,0.2,0,0.99,4.9,,5,5,Sc,10,1500,,,0.8,0,1.4,1.8,2.7,3.7
108,서울,2010-03-11 11:00,2.6,0,,,3.9,0,250,0,57,0,4.2,-5,1014.2,0,1024.9,0,0.5,0,1.82,4.8,,5,5,Sc,10,1500,,,0.7,0,1.5,1.9,2.7,3.6
108,서울,2010-03-11 12:00,2.9,0,,,4.4,0,230,0,56,0,4.2,-5,1013.8,0,1024.5,0,0.8,0,2.51,4.4,,5,5,Sc,10,1500,,,0.5,0,1.7,2,2.7,3.6
108,서울,2010-03-11 13:00,3.5,0,,,4.9,0,250,0,53,0,4.2,-5.2,1013.6,0,1024.3,0,0.5,0,2.07,3.7,,6,6,Sc,10,1600,,,0.5,0,1.7,2.1,2.7,3.6
108,서울,2010-03-11 14:00,4.5,0,,,3.7,0,230,0,53,0,4.5,-4.2,1012.6,0,1023.2,0,0.5,0,2.14,2.6,,7,7,Sc,10,1500,,,0.5,0,1.7,2.3,2.7,3.6
108,서울,2010-03-11 15:00,5.4,0,,,4.3,0,230,0,49,0,4.4,-4.4,1012,0,1022.6,0,0.7,0,2.15,1,,5,5,Sc,10,1500,14,,0.7,0,1.9,2.8,2.8,3.5
108,서울,2010-03-11 16:00,5.8,0,,,4.6,0,250,0,45,0,4.2,-5.2,1011.5,0,1022.1,0,0.7,0,1.62,0,,4,4,Sc,10,1500,,,2.1,0,2.4,3.6,2.9,3.5
108,서울,2010-03-11 17:00,5.4,0,,,4.9,0,230,0,47,0,4.2,-5,1011.1,0,1021.7,0,0.5,0,0.94,,,7,7,Sc,10,1500,,,3.6,0,2.8,4.1,3.1,3.5
108,서울,2010-03-11 18:00,5.1,0,,,4.5,0,230,0,53,0,4.6,-3.7,1011.2,0,1021.8,0,0.1,0,0.22,,,7,7,Sc,10,1500,,,2.9,0,2.7,3.9,3.3,3.5
108,서울,2010-03-11 19:00,4.9,0,,,4,0,230,0,58,0,5,-2.6,1011.2,0,1021.8,0,0,0,0.03,,,,,,,,,,2.1,0,2.6,3.7,3.4,3.6
108,서울,2010-03-11 20:00,4.8,0,,,3.9,0,230,0,60,0,5.2,-2.3,1010.9,0,1021.5,0,,9,,,,,,,,,,,2.3,0,2.6,3.5,3.4,3.6
108,서울,2010-03-11 21:00,4.8,0,,,3.2,0,200,0,56,0,4.8,-3.2,1010.1,0,1020.7,0,,9,,,,8,8,Sc,10,1200,1,,2.3,0,2.6,3.4,3.4,3.6
108,서울,2010-03-11 22:00,4.8,0,,,3.1,0,230,0,57,0,4.9,-3,1010.7,0,1021.3,0,,9,,,,,,,,,,,2.4,0,2.7,3.3,3.4,3.6
108,서울,2010-03-11 23:00,4.9,0,,,3.2,0,200,0,58,0,5,-2.6,1010.2,0,1020.8,0,,9,,,,,,,,,,,2.5,0,2.8,3.3,3.4,3.7
108,서울,2010-03-12 0:00,4.8,0,,,3.9,0,200,0,59,0,5.1,-2.5,1010.3,0,1020.9,0,,9,,,,8,8,Sc,10,1200,,,2.5,0,2.9,3.3,3.4,3.7
108,서울,2010-03-12 1:00,4.8,0,,,2.9,0,230,0,60,0,5.2,-2.3,1009.6,0,1020.2,0,,9,,,,,,,,,,,2.6,0,2.9,3.3,3.4,3.7
108,서울,2010-03-12 2:00,4.6,0,,,2.8,0,200,0,61,0,5.2,-2.2,1009.4,0,1020,0,,9,,,,,,,,,,,2.2,0,2.9,3.2,3.4,3.7
108,서울,2010-03-12 3:00,4.7,0,,,2.7,0,180,0,62,0,5.3,-1.9,1008.1,0,1018.7,0,,9,,,,8,8,Sc,10,1100,1,,2.4,0,2.9,3.2,3.4,3.7
108,서울,2010-03-12 4:00,5,0,,,3.4,0,160,0,62,0,5.4,-1.6,1007.1,0,1017.7,0,,9,,,,9,9,Sc,10,1100,,,2.7,0,3,3.2,3.4,3.7
108,서울,2010-03-12 5:00,5.2,0,,,4,0,180,0,63,0,5.6,-1.2,1006.4,0,1017,0,,9,,,,9,9,Sc,10,1100,,,3,0,3.1,3.3,3.4,3.8
108,서울,2010-03-12 6:00,5.4,0,,,2.6,0,160,0,65,0,5.8,-0.6,1005.6,0,1016.2,0,,9,,,,9,9,Sc,10,1100,,,3.1,0,3.2,3.3,3.4,3.8
108,서울,2010-03-12 7:00,5.5,0,,,3.5,0,180,0,66,0,6,-0.3,1005.3,0,1015.8,0,0,0,0,,,9,9,Sc,10,1100,,,3.3,0,3.3,3.4,3.4,3.8
108,서울,2010-03-12 8:00,5.8,0,,,2.7,0,180,0,67,0,6.2,0.1,1004.5,0,1015,0,0,0,0.14,,,4,3,ScCi,10,1000,,,3.6,0,3.5,3.5,3.5,3.8
108,서울,2010-03-12 9:00,6.9,0,,,3.6,0,180,0,65,0,6.4,0.7,1003.9,0,1014.4,0,0.5,0,0.7,,,8,8,Sc,10,1000,1,,5.7,0,3.9,3.7,3.6,3.9
108,서울,2010-03-12 10:00,7.4,0,,,3.3,0,200,0,66,0,6.8,1.4,1003.6,0,1014,0,0,0,0.47,,,9,9,Sc,10,1000,,,6.4,0,4.8,4.1,3.7,3.9
108,서울,2010-03-12 11:00,9.1,0,,,5,0,230,0,68,0,7.8,3.4,1002.7,0,1013,0,0,0,0.31,,,9,9,Sc,10,1200,,,7,0,5.4,4.5,3.9,3.9
108,서울,2010-03-12 12:00,10,0,,,7.7,0,230,0,69,0,8.4,4.5,1002,0,1012.3,0,0,0,0.08,,,10,8,ScAs,10,1500,,,7,0,5.8,4.8,4.1,4
108,서울,2010-03-12 13:00,9.6,0,,,7,0,250,0,73,0,8.7,4.9,1001.7,0,1012,0,0,0,0.07,,,10,8,ScAs,15,1200,,,7.2,0,6.2,5.1,4.3,4.1
108,서울,2010-03-12 14:00,8.9,0,,,7.8,0,250,0,74,0,8.4,4.5,1001.4,0,1011.7,0,0,0,0.11,,,10,8,ScAs,10,1100,,,7.2,0,6.4,5.3,4.4,4.2
108,서울,2010-03-12 15:00,8.3,0,,,7.6,0,250,0,76,0,8.3,4.3,1001.7,0,1012.1,0,0,0,0.12,,,10,8,ScAs,10,700,1,40,7.1,0,6.4,5.5,4.6,4.2
108,서울,2010-03-12 16:00,7.8,0,,,5.6,0,250,0,74,0,7.8,3.4,1002.8,0,1013.2,0,0,0,0.3,,,10,8,ScAs,10,600,,40,7.5,0,6.5,5.6,4.7,4.4
108,서울,2010-03-12 17:00,7.2,0,,,5,0,250,0,71,0,7.2,2.2,1003.9,0,1014.3,0,0,0,0.38,,,7,7,Sc,10,500,,40,7.3,0,6.6,5.7,4.8,4.4
108,서울,2010-03-12 18:00,6.9,0,,,5.1,0,250,0,74,0,7.3,2.5,1004.6,0,1015.1,0,0,0,0.3,,,5,5,Sc,10,500,,40,6.2,0,6.4,5.7,5,4.5
108,서울,2010-03-12 19:00,5.7,0,,,2.9,0,270,0,61,0,5.6,-1.2,1006.1,0,1016.6,0,0,0,0.04,,,,,,,,,40,3.8,0,5.5,5.5,5,4.6
108,서울,2010-03-12 20:00,4.9,0,,,3.7,0,270,0,60,0,5.2,-2.2,1007.6,0,1018.2,0,,9,,,,,,,,,,,2.6,0,4.5,4.9,4.9,4.7
108,서울,2010-03-12 21:00,3.6,0,,,4.4,0,270,0,57,0,4.5,-4.1,1008.9,0,1019.5,0,,9,,,,8,0,Ci,,1500,1,,2,0,3.8,4.5,4.8,4.7
108,서울,2010-03-12 22:00,2.5,0,,,3.3,0,320,0,43,0,3.1,-8.8,1010.5,0,1021.2,0,,9,,,,,,,,,,,1.4,0,3.3,4.1,4.6,4.7
108,서울,2010-03-12 23:00,1.4,0,,,3.6,0,340,0,35,0,2.4,-12.4,1011.5,0,1022.3,0,,9,,,,,,,,,,,0.6,0,2.7,3.7,4.4,4.6
108,서울,2010-03-13 0:00,0.9,0,,,4.2,0,340,0,36,0,2.3,-12.5,1012.6,0,1023.4,0,,9,,,,8,0,Ci,,1400,,,0,0,2.1,3.3,4.3,4.6
108,서울,2010-03-13 1:00,0.3,0,,,3.6,0,340,0,37,0,2.3,-12.7,1013.3,0,1024.1,0,,9,,,,,,,,,,,-0.3,0,1.6,2.9,4,4.6
108,서울,2010-03-13 2:00,-0.1,0,,,4.5,0,340,0,36,0,2.2,-13.4,1014.2,0,1025.1,0,,9,,,,,,,,,,,0.2,0,1.5,2.7,3.8,4.5
108,서울,2010-03-13 3:00,-0.7,0,,,1.9,0,360,0,40,0,2.3,-12.6,1014.7,0,1025.6,0,,9,,,,9,9,Sc,10,1500,1,,0,0,1.4,2.5,3.7,4.4
108,서울,2010-03-13 4:00,-1.1,0,,,1.2,0,360,0,43,0,2.4,-12.1,1014.2,0,1025.1,0,,9,,,,9,0,Ci,,1500,,,-0.1,0,1.2,2.3,3.5,4.3
108,서울,2010-03-13 5:00,-1.2,0,,,1.9,0,320,0,44,0,2.5,-11.9,1014.9,0,1025.8,0,,9,,,,8,0,Ci,,1500,,,-0.5,0,1.1,2.2,3.3,4.2
108,서울,2010-03-13 6:00,-1.5,0,,,2.1,0,340,0,46,0,2.5,-11.6,1016,0,1026.9,0,,9,,,,7,0,Ci,,1700,,,-1,0,1,2.1,3.2,4.1
108,서울,2010-03-13 7:00,-1.9,0,,,2.5,0,290,0,48,0,2.6,-11.4,1016.8,0,1027.8,0,0,0,0,,,2,0,Ci,,1500,,,-1.1,0,0.9,2,3.1,4.1
108,서울,2010-03-13 8:00,-1.6,0,,,2.4,0,340,0,34,0,1.8,-15.4,1017.8,0,1028.8,0,0,0,0.25,,,3,0,Ci,,1500,,,-0.3,0,0.8,1.8,3,3.9
108,서울,2010-03-13 9:00,-0.9,0,,,3,0,320,0,30,0,1.7,-16.3,1018.4,0,1029.3,0,0.6,0,0.82,,,2,0,Ci,,1500,1,42,0.1,0,0.9,1.8,2.9,3.9
108,서울,2010-03-13 10:00,0.2,0,,,2.9,0,320,0,24,0,1.5,-18,1018.7,0,1029.6,0,1,0,1.57,,,0,0,,,1500,,42,1.4,0,1.1,1.8,2.9,3.8
108,서울,2010-03-13 11:00,2,0,,,3.4,0,290,0,19,0,1.3,-19.2,1018.5,0,1029.3,0,1,0,2.19,,,0,0,,,1600,,42,9.7,0,1.3,1.9,2.9,3.8
108,서울,2010-03-13 12:00,4.4,0,,,1.8,0,250,0,17,0,1.4,-18.5,1018,0,1028.7,0,1,0,2.56,,,0,0,,,1600,,42,15,0,2.7,3.2,3.1,3.7
108,서울,2010-03-13 13:00,5.5,0,,,1.5,0,50,0,16,0,1.4,-18.4,1017.1,0,1027.8,0,1,0,2.77,,,0,0,,,1700,,42,18,0,5.6,5.2,3.7,3.7
108,서울,2010-03-13 14:00,5.9,0,,,2.6,0,320,0,16,0,1.5,-18,1016.3,0,1026.9,0,1,0,2.74,,,0,0,,,1700,,42,18.3,0,7.9,7.2,4.4,3.8
108,서울,2010-03-13 15:00,6.8,0,,,3.4,0,290,0,16,0,1.6,-17.3,1016,0,1026.6,0,1,0,2.44,,,3,0,Ci,,1700,1,,16.3,0,9.1,8.6,5.1,3.9
108,서울,2010-03-13 16:00,7.4,0,,,3.1,0,290,0,16,0,1.6,-16.8,1015.9,0,1026.5,0,1,0,1.92,,,2,0,Ci,,1700,,,15,0,9.6,9.3,5.8,4.2
108,서울,2010-03-13 17:00,7.2,0,,,2.9,0,320,0,17,0,1.7,-16.2,1015.7,0,1026.3,0,1,0,1.28,,,0,0,,,1700,,,11.3,0,9.3,9.4,6.2,4.4
108,서울,2010-03-13 18:00,6.1,0,,,2.8,0,320,0,23,0,2.2,-13.5,1015.8,0,1026.4,0,1,0,0.55,,,0,0,,,1700,,,6.7,0,8.2,8.7,6.4,4.7
108,서울,2010-03-13 19:00,5.1,0,,,2.8,0,290,0,25,0,2.2,-13.3,1016.1,0,1026.8,0,0,0,0.03,,,,,,,,,,3.9,0,6.5,7.5,6.4,4.9
108,서울,2010-03-13 20:00,4,0,,,2.6,0,290,0,31,0,2.5,-11.6,1016.5,0,1027.2,0,,9,,,,,,,,,,,2.2,0,5.1,6.3,6.1,5
108,서울,2010-03-13 21:00,3.4,0,,,1.9,0,290,0,34,0,2.6,-11,1016.4,0,1027.1,0,,9,,,,0,0,,,1700,1,,1.2,0,4,5.3,5.8,5.1
108,서울,2010-03-13 22:00,3,0,,,0.5,0,360,0,32,0,2.4,-12.1,1016.7,0,1027.4,0,,9,,,,,,,,,,,0.3,0,3.1,4.6,5.4,5.1
108,서울,2010-03-13 23:00,2.5,0,,,0.6,0,320,0,38,0,2.8,-10.4,1017,0,1027.8,0,,9,,,,,,,,,,,-0.1,0,2.4,4,5.1,5.1
108,서울,2010-03-14 0:00,1.8,0,,,1.8,0,50,0,38,0,2.6,-11,1016.7,0,1027.5,0,,9,,,,0,0,,,1800,,,0.4,0,2,3.5,4.8,5.1
108,서울,2010-03-14 1:00,2,0,,,1,0,50,0,33,0,2.3,-12.6,1017.3,0,1028.1,0,,9,,,,,,,,,,,0.4,0,1.8,3.2,4.5,5
108,서울,2010-03-14 2:00,1.6,0,,,1.5,0,70,0,32,0,2.2,-13.3,1016.8,0,1027.6,0,,9,,,,,,,,,,,0.2,0,1.6,2.9,4.2,4.8
108,서울,2010-03-14 3:00,1.4,0,,,2,0,70,0,35,0,2.4,-12.4,1016.7,0,1027.5,0,,9,,,,0,0,,,1800,1,,0.1,0,1.5,2.7,4,4.7
108,서울,2010-03-14 4:00,1.4,0,,,1.6,0,70,0,38,0,2.6,-11.4,1016.5,0,1027.3,0,,9,,,,0,0,,,1600,,,0,0,1.5,2.6,3.9,4.7
108,서울,2010-03-14 5:00,1.3,0,,,1.5,0,70,0,39,0,2.6,-11.1,1016.4,0,1027.2,0,,9,,,,0,0,,,1600,,,-0.3,0,1.4,2.5,3.7,4.5
108,서울,2010-03-14 6:00,1.6,0,,,1.8,0,90,0,35,0,2.4,-12.2,1016.2,0,1027,0,,9,,,,0,0,,,1600,,,-0.3,0,1.3,2.3,3.6,4.4
108,서울,2010-03-14 7:00,1.6,0,,,2.1,0,90,0,37,0,2.5,-11.5,1015.6,0,1026.4,0,0,0,0,,,0,0,,,1800,,,-0.3,0,1.2,2.2,3.4,4.3
108,서울,2010-03-14 8:00,2.4,0,,,2.7,0,70,0,33,0,2.4,-12.2,1016,0,1026.8,0,0,0,0.21,,,0,0,,,2000,,,0.1,0,1.3,2.1,3.3,4.2
108,서울,2010-03-14 9:00,4.8,0,,,2.8,0,90,0,25,0,2.1,-13.6,1015.9,0,1026.6,0,0.3,0,0.73,,,0,0,,,2000,1,,0.6,0,1.5,2.2,3.3,4.2
108,서울,2010-03-14 10:00,7,0,,,3.4,0,90,0,20,0,2,-14.4,1015.9,0,1026.5,0,0.9,0,1.3,,,3,0,Ci,,2000,,,5.8,0,2.1,2.4,3.3,4.2
108,서울,2010-03-14 11:00,9.3,0,,,2.9,0,70,0,17,0,2,-14.5,1014.9,0,1025.4,0,0.9,0,1.69,,,3,0,Ci,,1800,,,10.4,0,4.3,3.3,3.4,4.1
108,서울,2010-03-14 12:00,10.9,0,,,3.7,0,70,0,14,0,1.8,-15.6,1014.3,0,1024.7,0,0.7,0,1.83,,,5,0,Ci,,1800,,,13.4,0,6.4,4.6,3.7,4.1
108,서울,2010-03-14 13:00,12.2,0,,,3.1,0,90,0,14,0,2,-14.5,1013.3,0,1023.6,0,0.6,0,1.76,,,10,3,ScAs,10,1400,,,13,0,8.5,6.2,4.3,4.2
108,서울,2010-03-14 14:00,12.3,0,,,3.1,0,90,0,18,0,2.6,-11.3,1011.9,0,1022.2,0,0,0,0.77,,,10,4,ScAs,10,1200,,,11.1,0,9,6.9,4.9,4.3
108,서울,2010-03-14 15:00,12.5,0,,,3,0,90,0,20,0,2.9,-9.9,1010.4,0,1020.7,0,0,0,0.31,,,10,5,ScAs,10,900,1,40,9.6,0,8.7,7,5.3,4.4
108,서울,2010-03-14 16:00,11.5,0,,9,1.9,0,110,0,37,0,5,-2.7,1010.3,0,1020.6,0,0,0,0.16,,,10,7,ScAs,10,900,,4001,9.1,0,8.3,6.9,5.5,4.7
108,서울,2010-03-14 17:00,9.6,0,,9,3.1,0,90,0,59,0,7,1.9,1009.6,0,1020,0,0,0,0.09,,,10,7,ScAs,10,800,,4001,8.1,0,7.9,6.8,5.7,4.8
108,서울,2010-03-14 18:00,8.2,0,2,0,3.7,0,70,0,82,0,8.9,5.3,1008.9,0,1019.3,0,0,0,0,,,10,8,StNs,8,300,,401901,7.3,0,7.4,6.6,5.8,5
108,서울,2010-03-14 19:00,7.9,0,,9,3.6,0,90,0,89,0,9.4,6.1,1008.8,0,1019.3,0,0,0,0,,,10,8,StNs,8,700,,1901,7.3,0,7.1,6.4,5.8,5.1
108,서울,2010-03-14 20:00,8.5,0,,9,3.2,0,90,0,87,0,9.6,6.4,1009,0,1019.4,0,,9,,,,10,8,StNs,8,1200,,1901,7.3,0,6.9,6.3,5.8,5.2
108,서울,2010-03-14 21:00,8.8,0,5,0,3.4,0,70,0,85,0,9.6,6.4,1009.2,0,1019.6,0,,9,,,,10,8,StNs,8,1100,1,1,7.3,0,6.9,6.3,5.8,5.3
108,서울,2010-03-14 22:00,9,0,,9,4,0,70,0,82,0,9.3,6,1008.3,0,1018.7,0,,9,,,,10,7,ScAs,10,1100,,1,7.3,0,6.9,6.3,5.8,5.4
108,서울,2010-03-14 23:00,9.4,0,,9,4,0,70,0,79,0,9.3,5.9,1007.4,0,1017.8,0,,9,,,,,,,,,,,7.1,0,6.8,6.3,5.9,5.5
108,서울,2010-03-15 0:00,9.7,0,0,0,3.5,0,90,0,78,0,9.3,6,1006.1,0,1016.4,0,,9,,,,8,8,Sc,10,1400,,,7.1,0,6.8,6.3,5.9,5.5
108,서울,2010-03-15 1:00,9.9,0,,,3.1,0,90,0,77,0,9.3,6,1005,0,1015.4,0,,9,,,,,,,,,,,7.4,0,6.9,6.3,5.9,5.6
108,서울,2010-03-15 2:00,9.9,0,,,3.3,0,90,0,77,0,9.3,6,1004,0,1014.4,0,,9,,,,,,,,,,,7.4,0,7,6.4,5.9,5.6
108,서울,2010-03-15 3:00,9.8,0,0.2,0,3.2,0,70,0,80,0,9.7,6.5,1002.1,0,1012.4,0,,9,,,,10,7,StNs,8,1000,1,1,7.5,0,7,6.4,6,5.6
108,서울,2010-03-15 4:00,10.1,0,,9,3,0,90,0,80,0,9.8,6.7,1000.2,0,1010.5,0,,9,,,,10,7,ScAs,8,1400,,1,7.6,0,7.1,6.5,6,5.6
108,서울,2010-03-15 5:00,10.9,0,,9,2.8,0,90,0,77,0,10,7,998.3,0,1008.6,0,,9,,,,10,7,ScAs,8,1400,,,7.9,0,7.2,6.6,6.1,5.7
108,서울,2010-03-15 6:00,9.9,0,0.8,0,2.4,0,90,0,89,0,10.8,8.1,997.3,0,1007.6,0,,9,,,,10,8,StNs,8,700,,1,8,0,7.4,6.7,6.1,5.7
108,서울,2010-03-15 7:00,9.4,0,,9,2.7,0,70,0,91,0,10.6,7.9,996.6,0,1006.9,0,0,0,0,,,10,7,StNs,8,700,,1,8.2,0,7.4,6.8,6.2,5.8
108,서울,2010-03-15 8:00,8.7,0,,9,2.6,0,90,0,94,0,10.5,7.7,995.8,0,1006.1,0,0,0,0.03,,,10,8,StNs,7,150,,1901,8.8,0,7.7,6.9,6.3,5.8
108,서울,2010-03-15 9:00,8.5,0,4.5,0,2,0,70,0,95,0,10.5,7.7,995.2,0,1005.5,0,0,0,0.09,,,10,8,StNs,7,100,1,1901,9.3,0,8,7.1,6.4,5.9
108,서울,2010-03-15 10:00,10,0,,9,1.6,0,360,0,96,0,11.7,9.3,995.3,0,1005.6,0,0,0,0.12,,,10,8,StNs,7,150,,1901,9.8,0,8.4,7.3,6.5,6
108,서울,2010-03-15 11:00,10.1,0,,9,1.5,0,320,0,96,0,11.8,9.4,995.6,0,1005.9,0,0,0,0.18,,,10,8,StNs,7,200,,1901,10.1,0,8.8,7.6,6.7,6.1
108,서울,2010-03-15 12:00,10.4,0,7,0,1.2,0,320,0,95,0,11.9,9.6,995.5,0,1005.7,0,0,0,0.3,,,10,8,StNs,6,450,,1901,11.1,0,9.2,7.9,6.8,6.1
108,서울,2010-03-15 13:00,10.8,0,,9,4.1,0,270,0,93,0,12,9.7,996.1,0,1006.3,0,0,0,0.52,,,10,8,StAs,6,600,,1901,11.9,0,10,8.3,7,6.2
108,서울,2010-03-15 14:00,8.6,0,,9,4.7,0,320,0,94,0,10.4,7.6,997.7,0,1008,0,0,0,0.14,,,10,8,StAs,6,400,,1916,10,0,9.5,8.5,7.2,6.3
108,서울,2010-03-15 15:00,8.5,0,0,0,5.1,0,290,0,89,0,9.8,6.7,998.8,0,1009.1,0,0,0,0.41,,,9,9,Sc,10,1500,1,19,10.5,0,9.3,8.4,7.3,6.4
108,서울,2010-03-15 16:00,10,0,,9,3.8,0,320,0,67,0,8.2,4.1,999.1,0,1009.4,0,0.8,0,1.65,,,8,1,ScCi,10,1800,,,13.8,0,10.4,8.9,7.4,6.6
108,서울,2010-03-15 17:00,9.7,0,,9,4.8,0,320,0,66,0,7.9,3.6,1000.1,0,1010.4,0,0.2,0,0.82,,,10,1,ScCi,15,2000,,,11,0,10.3,9.4,7.6,6.7
108,서울,2010-03-15 18:00,8.6,0,,9,6.3,0,290,0,41,0,4.6,-3.9,1001,0,1011.3,0,0,0,0.34,,,9,0,Ci,,1400,,,8,0,9.3,9,7.8,6.8
108,서울,2010-03-15 19:00,7.3,0,,9,5.9,0,290,0,35,0,3.6,-7.1,1002.2,0,1012.6,0,0,0,0.04,,,5,0,Ci,,1200,,42,5.6,0,8,8.3,7.7,6.8
108,서울,2010-03-15 20:00,6.1,0,,9,4.9,0,290,0,44,0,4.2,-5.2,1002.9,0,1013.4,0,,9,,,,8,0,Ci,,1000,,42,4.6,0,6.8,7.5,7.6,6.9
108,서울,2010-03-15 21:00,4.9,0,,9,4.5,0,270,0,52,0,4.5,-4.1,1003.3,0,1013.9,0,,9,,,,8,6,ScCi,15,800,1,42,3.8,0,6,6.9,7.3,6.9
108,서울,2010-03-15 22:00,4.2,0,,9,3.5,0,290,0,54,0,4.4,-4.3,1003.9,0,1014.5,0,,9,,,,8,0,Ci,,800,,42,3.2,0,5.4,6.3,7,6.8
108,서울,2010-03-15 23:00,3.6,0,,9,3.6,0,270,0,52,0,4.1,-5.3,1005.2,0,1015.8,0,,9,,,,6,0,Ci,,1000,,42,2.5,0,4.8,5.9,6.7,6.8
108,서울,2010-03-16 0:00,2.8,0,,9,4.9,0,270,0,54,0,4,-5.6,1005.8,0,1016.4,0,,9,,,,0,0,,,1000,,42,1.7,0,4.2,5.4,6.4,6.7
108,서울,2010-03-16 1:00,2.3,0,,,5.1,0,270,0,50,0,3.6,-7,1006.5,0,1017.2,0,,9,,,,3,0,Ci,,800,,42,1.3,0,3.8,5,6.2,6.5
108,서울,2010-03-16 2:00,1.1,0,,,6.2,0,290,0,44,0,2.9,-9.8,1007.3,0,1018,0,,9,,,,0,0,,,800,,42,0.3,0,3.2,4.7,6,6.5
108,서울,2010-03-16 3:00,0.2,0,,,5,0,290,0,43,0,2.7,-10.9,1007.5,0,1018.3,0,,9,,,,8,0,Ci,,1000,1,42,-0.3,0,2.5,4.2,5.6,6.3
108,서울,2010-03-16 4:00,-0.3,0,,,5.5,0,290,0,41,0,2.5,-11.9,1008,0,1018.8,0,,9,,,,8,0,Ci,,800,,42,0.2,0,2.1,3.8,5.3,6.1
108,서울,2010-03-16 5:00,-0.7,0,,,5.2,0,290,0,43,0,2.5,-11.7,1008.2,0,1019,0,,9,,,,8,0,Ci,,800,,42,-0.1,0,1.9,3.6,5.1,6
